C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_08_31_21_50_53_074.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_08_31_21_50_53_074.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_08_31_21_50_53_074.jpg, 0, 0, 0, 6.403504
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_08_31_21_50_53_181.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_08_31_21_50_53_181.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_08_31_21_50_53_181.jpg, 0, 0, 0, 6.339233
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_08_31_21_50_53_282.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_08_31_21_50_53_282.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_08_31_21_50_53_282.jpg, 0, 0, 0, 6.275608
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_08_31_21_50_53_383.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_08_31_21_50_53_383.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_08_31_21_50_53_383.jpg, 0, 0, 0, 6.212621
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_08_31_21_50_53_485.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_08_31_21_50_53_485.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_08_31_21_50_53_485.jpg, 0, 0, 0, 6.13787
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_08_31_21_50_53_590.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_08_31_21_50_53_590.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_08_31_21_50_53_590.jpg, 0, 0, 0, 6.076268
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_08_31_21_50_53_695.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_08_31_21_50_53_695.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_08_31_21_50_53_695.jpg, 0, 0, 0, 6.014926
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_08_31_21_50_53_798.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_08_31_21_50_53_798.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_08_31_21_50_53_798.jpg, 0, 0, 0, 5.953975
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_08_31_21_50_53_905.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_08_31_21_50_53_905.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_08_31_21_50_53_905.jpg, 0, 0, 0, 5.880868
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_08_31_21_50_54_006.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_08_31_21_50_54_006.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_08_31_21_50_54_006.jpg, 0, 0.2546955, 0, 5.974054
