C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_01_05_19_43_49_251.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_01_05_19_43_49_251.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_01_05_19_43_49_251.jpg, 0, 0, 0, 7.78462E-05
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_01_05_19_43_49_354.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_01_05_19_43_49_354.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_01_05_19_43_49_354.jpg, 0, 0, 0, 7.850255E-05
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_01_05_19_43_49_458.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_01_05_19_43_49_458.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_01_05_19_43_49_458.jpg, 0, 0, 0, 7.824969E-05
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_01_05_19_43_49_563.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_01_05_19_43_49_563.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_01_05_19_43_49_563.jpg, 0, 0, 0, 8.224617E-05
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_01_05_19_43_49_665.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_01_05_19_43_49_665.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_01_05_19_43_49_665.jpg, 0, 0, 0, 8.273995E-05
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_01_05_19_43_49_765.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_01_05_19_43_49_765.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_01_05_19_43_49_765.jpg, 0, 0, 0, 7.837464E-05
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_01_05_19_43_49_865.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_01_05_19_43_49_865.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_01_05_19_43_49_865.jpg, 0, 0, 0, 7.816831E-05
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_01_05_19_43_49_972.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_01_05_19_43_49_972.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_01_05_19_43_49_972.jpg, 0, 0, 0, 7.790991E-05
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_01_05_19_43_50_076.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_01_05_19_43_50_076.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_01_05_19_43_50_076.jpg, 0, 0, 0, 7.895595E-05
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_01_05_19_43_50_179.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_01_05_19_43_50_179.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_01_05_19_43_50_179.jpg, 0, 0, 0, 7.796909E-05
