C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_05_544.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_05_544.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_05_544.jpg, 0, 0, 0, 4.677166E-05
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_05_644.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_05_644.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_05_644.jpg, 0, 0, 0, 4.889929E-05
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_05_745.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_05_745.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_05_745.jpg, 0, 0, 0, 4.040614E-05
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_05_848.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_05_848.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_05_848.jpg, 0, 0, 0, 5.842475E-05
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_05_950.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_05_950.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_05_950.jpg, 0, 0, 0, 5.717182E-05
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_06_053.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_06_053.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_06_053.jpg, 0, 0, 0, 4.666336E-05
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_06_156.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_06_156.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_06_156.jpg, 0, 0, 0, 4.810056E-05
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_06_257.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_06_257.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_06_257.jpg, 0, 0, 0, 4.659195E-05
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_06_359.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_06_359.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_06_359.jpg, 0, 0, 0, 4.790939E-05
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_06_460.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_06_460.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_06_460.jpg, 0, 0, 0, 4.162033E-05
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_06_561.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_06_561.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_06_561.jpg, 0, 0, 0, 4.398192E-05
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_06_663.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_06_663.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_06_663.jpg, 0, 0, 0, 3.737308E-05
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_06_763.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_06_763.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_06_763.jpg, 0, 0, 0, 4.823583E-05
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_06_865.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_06_865.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_06_865.jpg, 0, 0, 0, 3.703658E-05
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_06_965.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_06_965.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_06_965.jpg, 0, 0, 0, 3.807291E-05
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_07_067.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_07_067.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_07_067.jpg, 0, 0, 0, 4.852006E-05
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_07_170.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_07_170.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_07_170.jpg, 0, 0, 0, 4.154527E-05
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_07_272.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_07_272.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_07_272.jpg, 0, 0, 0, 3.732318E-05
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_07_375.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_07_375.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_07_375.jpg, 0, 0.1397874, 0, 0.1098593
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_07_474.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_07_474.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_07_474.jpg, 0, 0.4482315, 0, 0.4898731
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_07_578.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_07_578.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_07_578.jpg, 0, 0.1293383, 0, 0.91588
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_07_679.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_07_679.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_07_679.jpg, 0, 0, 0, 0.9933876
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_07_780.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_07_780.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_07_780.jpg, 0, 0, 0, 1.017316
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_07_880.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_07_880.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_07_880.jpg, 0, 0, 0, 1.041004
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_07_982.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_07_982.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_07_982.jpg, 0, 0, 0, 1.064456
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_08_084.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_08_084.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_08_084.jpg, 0, 0, 0, 1.087671
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_08_184.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_08_184.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_08_184.jpg, 0, 0, 0, 1.110654
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_08_287.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_08_287.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_08_287.jpg, 0, 0, 0, 1.133406
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_08_389.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_08_389.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_08_389.jpg, 0, 0, 0, 1.155929
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_08_489.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_08_489.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_08_489.jpg, 0, 0, 0, 1.178227
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_08_591.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_08_591.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_08_591.jpg, 0, 0, 0, 1.2003
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_08_693.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_08_693.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_08_693.jpg, 0, 0.0115722, 0, 1.226981
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_08_794.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_08_794.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_08_794.jpg, 0, 0.3143158, 0, 1.501882
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_08_894.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_08_894.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_08_894.jpg, 0, 0.607441, 0, 2.079785
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_08_997.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_08_997.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_08_997.jpg, 0, 0.9712105, 0, 3.283804
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_09_097.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_09_097.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_09_097.jpg, 0, 0.6709368, 0, 4.251348
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_09_199.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_09_199.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_09_199.jpg, 0, 0.7205687, 0, 5.00031
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_09_300.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_09_300.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_09_300.jpg, 0, 1, 0, 6.056901
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_09_402.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_09_402.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_09_402.jpg, 0, 1, 0, 7.236884
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_09_502.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_09_502.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_09_502.jpg, 0, 1, 0, 8.405567
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_09_605.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_09_605.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_09_605.jpg, 0, 1, 0, 9.565025
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_09_706.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_09_706.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_09_706.jpg, 0, 1, 0, 10.71407
